Supplier_Name,Supplier_Code,Alloy,Current_LB,New_LB,change
SUPPLIER A17,S073,A359,1.34,1.38,-0.04
SUPPLIER B,S083,A345,1.81,1.43,0.38
SUPPLIER A12,S037,A370,1.21,1.38,-0.17
SUPPLIER A66,S092,A370,1.57,1.64,-0.07
SUPPLIER A38,S087,A341,1.62,1.25,0.37
SUPPLIER A63,S056,A365,1.26,1.31,-0.05
SUPPLIER A37,S069,A375,1.21,1.26,-0.05
SUPPLIER A20,S093,A380,1.63,1.2,0.43
SUPPLIER A65,S023,B747,1.28,1.44,-0.16
BLUE METAL,S021,A370,1.25,1.31,-0.06
SUPPLIER A44,S090,A367,1.7,1.95,-0.25
SUPPLIER A53,S006,A371,1.42,1.33,0.09
SUPPLIER A38,S061,A349,1.49,1.42,0.07
SUPPLIER A12,S041,A351,1.71,1.2,0.51
SUPPLIER A24,S018,A383,1.35,1.36,-0.01
SUPPLIER A9,S003,A343,1.58,1.2,0.38
SUPPLIER A33,S072,A349,1.5,1.23,0.27
SUPPLIER E,S039,A400,1.21,1.49,-0.28
SUPPLIER A43,S087,A372,1.28,1.2,0.08
SUPPLIER H,S050,A381,1.29,1.96,-0.67
SUPPLIER A9,S021,A343,1.31,1.22,0.09
ABC Supplier,S043,A363,1.24,1.47,-0.23
SUPPLIER A15,S078,A391,2.45,1.45,1.0
SUPPLIER A18,S001,A386,1.29,1.31,-0.02
SUPPLIER A55,S026,A341,1.65,1.43,0.22
STRONG ALLOY,S029,A394,1.42,1.2,0.22
SUPPLIER A61,S047,A380,1.21,1.2,0.01
BLUE METAL,S076,A342,1.49,2.68,-1.19
SUPPLIER A30,S053,A378,1.38,1.91,-0.53
SUPPLIER A60,S059,A351,1.62,1.2,0.42
SUPPLIER A29,S029,A369,3.14,1.33,1.81
SUPPLIER A8,S040,A380,1.46,1.33,0.13
SUPPLIER A4,S008,A398,1.71,1.31,0.4
SUPPLIER A5,S090,A383,2.63,1.27,1.36
SUPPLIER A26,S043,A406,2.31,1.2,1.11
SUPPLIER A24,S013,A388,3.03,1.23,1.8
SUPPLIER A50,S071,A359,1.51,1.2,0.31
TOP DIE CASTING,S052,A394,1.48,3.16,-1.68
SUPPLIER E,S013,A408,1.21,1.6,-0.39
SUPPLIER C,S038,A380,1.61,1.42,0.19
TOP DIE CASTING,S024,A370,2.25,1.37,0.88
SUPPLIER A38,S009,A371,1.36,1.2,0.16
TOP DIE CASTING,S070,A348,1.91,2.01,-0.1
SUPPLIER A53,S007,A404,1.49,1.3,0.19
SUPPLIER A60,S066,A330,1.53,1.2,0.33
SUPPLIER A26,S040,B747,1.35,1.45,-0.1
TOP DIE CASTING,S039,A391,2.21,1.2,1.01
SUPPLIER E,S022,A380,1.97,1.29,0.68
SUPPLIER A62,S056,A375,1.28,1.5,-0.22
SUPPLIER A9,S092,A408,1.35,1.56,-0.21
SUPPLIER A5,S046,A406,1.28,1.33,-0.05
TOP DIE CASTING,S044,A390,1.89,1.27,0.62
SUPPLIER A31,S061,A390,1.43,1.45,-0.02
SUPPLIER A37,S058,A372,2.07,1.32,0.75
SUPPLIER A36,S006,A406,2.02,1.2,0.82
SUPPLIER A43,S086,A398,1.68,1.4,0.28
SUPPLIER A72,S039,A396,1.32,1.28,0.04
SUPPLIER A23,S090,A408,2.18,1.51,0.67
SUPPLIER A20,S044,A388,1.44,1.43,0.01
SUPPLIER A51,S044,A390,1.41,1.32,0.09
SUPPLIER A38,S015,A380,1.53,1.29,0.24
ABC Supplier,S028,A367,1.34,1.24,0.1
SUPPLIER A24,S083,A372,1.54,1.37,0.17
SUPPLIER A17,S021,A410,2.02,1.3,0.72
SUPPLIER A36,S080,A370,1.41,1.27,0.14
SUPPLIER AC,S041,A367,1.73,3.16,-1.43
SUPPLIER A49,S010,A380,1.65,1.2,0.45
SUPPLIER A10,S021,A403,1.21,1.2,0.01
SUPPLIER A65,S059,A377,1.69,1.51,0.18
SUPPLIER A43,S053,A350,1.21,1.21,0.0
SUPPLIER A25,S012,A340,1.61,1.2,0.41
SUPPLIER A20,S055,A399,1.21,1.39,-0.18
SUPPLIER A4,S053,A388,1.56,1.2,0.36
SUPPLIER A1,S048,A408,1.31,1.26,0.05
SUPPLIER A35,S025,A377,1.21,1.23,-0.02
SUPPLIER A35,S019,A362,1.22,1.32,-0.1
SUPPLIER A19,S072,A341,1.48,1.26,0.22
SUPPLIER A67,S055,A348,1.27,1.25,0.02
SUPPLIER A39,S027,A343,1.41,1.94,-0.53
SUPPLIER A41,S011,A362,1.79,1.3,0.49
SUPPLIER A53,S083,A400,1.21,1.2,0.01
SUPPLIER H,S051,A360,1.21,1.32,-0.11
SUPPLIER A61,S014,A400,1.52,1.5,0.02
SUPPLIER A10,S055,A409,1.58,1.2,0.38
TOP DIE CASTING,S045,A386,1.24,1.57,-0.33
SUPPLIER A22,S022,A341,1.65,2.44,-0.79
SUPPLIER AC,S053,A392,1.35,1.48,-0.13
SUPPLIER A67,S006,A368,1.37,1.58,-0.21
SUPPLIER A18,S092,A396,1.59,1.2,0.39
SUPPLIER A50,S052,A407,1.63,1.2,0.43
SUPPLIER A18,S013,A343,1.38,1.29,0.09
SUPPLIER A5,S035,A363,1.38,1.2,0.18
SUPPLIER A3,S074,A396,1.34,1.2,0.14
SUPPLIER AC,S064,A354,1.45,1.25,0.2
SUPPLIER A4,S010,A359,1.24,1.24,0.0
SUPPLIER A29,S038,A366,1.31,1.24,0.07
SUPPLIER A54,S001,A415,1.29,2.02,-0.73
SUPPLIER AD,S016,A412,1.46,1.2,0.26
SUPPLIER A8,S082,A345,1.21,1.2,0.01
SUPPLIER A73,S024,A410,1.48,1.21,0.27
SUPPLIER A63,S070,A405,1.21,1.43,-0.22
SUPPLIER A52,S078,A390,1.28,1.33,-0.05
SUPPLIER AD,S041,A414,1.22,1.38,-0.16
SUPPLIER A22,S058,A374,1.52,3.16,-1.64
SUPPLIER A35,S025,A320,1.22,1.2,0.02
SUPPLIER A52,S054,A350,1.64,1.22,0.42
SUPPLIER G,S051,A415,1.36,1.34,0.02
SUPPLIER A28,S012,A345,1.43,1.21,0.22
SUPPLIER A23,S001,A330,1.56,1.34,0.22
SUPPLIER A29,S081,A369,1.34,1.67,-0.33
SUPPLIER A60,S079,A372,1.37,1.2,0.17
SUPPLIER A61,S027,A385,1.41,1.23,0.18
SUPPLIER A43,S035,A400,1.8,1.2,0.6
SUPPLIER C,S064,A414,1.21,1.51,-0.3
SUPPLIER E,S041,A374,1.61,1.29,0.32
SUPPLIER AD,S043,A372,1.32,1.29,0.03
SUPPLIER A2,S009,A400,1.21,1.2,0.01
SUPPLIER AC,S079,A400,2.53,1.36,1.17
SUPPLIER G,S042,A403,1.56,1.24,0.32
SUPPLIER AD,S001,A407,1.28,1.2,0.08
SUPPLIER A67,S063,A400,2.19,1.2,0.99
SUPPLIER G,S001,A400,1.21,1.51,-0.3
SUPPLIER A26,S048,A344,2.24,1.48,0.76
TOP DIE CASTING,S063,A101,1.38,1.51,-0.13
SUPPLIER A59,S045,A401,2.41,1.2,1.21
SUPPLIER A43,S026,A399,1.21,1.26,-0.05
SUPPLIER A41,S047,A373,2.4,1.2,1.2
SUPPLIER A38,S049,A412,1.38,1.41,-0.03
XYZ,S006,A370,1.21,1.37,-0.16
SUPPLIER A23,S053,A345,1.33,1.49,-0.16
SUPPLIER A70,S007,A415,1.21,1.47,-0.26
SUPPLIER A67,S082,A360,1.35,1.2,0.15
SUPPLIER AC,S043,A380,2.1,1.25,0.85
SUPPLIER A73,S028,A377,1.67,1.38,0.29
SUPPLIER A61,S051,A376,1.21,1.2,0.01
TOP DIE CASTING,S045,A415,1.21,1.21,0.0
SUPPLIER A50,S014,A408,1.51,1.58,-0.07
SUPPLIER B,S086,A351,1.43,1.37,0.06
SUPPLIER A4,S069,A380,1.96,1.31,0.65
SUPPLIER A36,S028,A330,1.41,1.33,0.08
SUPPLIER A10,S022,A385,1.83,1.2,0.63
SUPPLIER A67,S059,A352,1.24,1.2,0.04
SUPPLIER A67,S015,A392,1.33,1.27,0.06
SUPPLIER A49,S006,A341,1.25,1.49,-0.24
SUPPLIER AC,S081,A369,1.33,1.28,0.05
SUPPLIER A63,S002,A395,1.31,1.35,-0.04
SUPPLIER A2,S026,A409,1.62,1.27,0.35
SUPPLIER F,S013,A375,1.26,1.2,0.06
SUPPLIER A70,S092,A366,1.5,1.24,0.26
SUPPLIER A65,S050,A379,1.44,1.22,0.22
SUPPLIER AD,S084,A408,1.21,1.2,0.01
SUPPLIER A65,S048,A408,1.43,1.25,0.18
SUPPLIER A5,S009,A386,1.7,1.32,0.38
SUPPLIER A27,S008,A343,1.21,3.16,-1.95
SUPPLIER A72,S047,A320,3.14,1.37,1.77
SUPPLIER A55,S078,A372,1.34,1.25,0.09
SUPPLIER A38,S071,A372,1.27,1.33,-0.06
SUPPLIER A64,S056,A342,1.21,1.38,-0.17
SUPPLIER A41,S069,A380,1.24,1.43,-0.19
SUPPLIER A8,S073,A394,1.58,1.35,0.23
SUPPLIER A7,S072,A390,1.21,1.35,-0.14
STRONG ALLOY,S069,A367,1.42,2.7,-1.28
SUPPLIER A9,S045,A388,1.57,1.28,0.29
SUPPLIER A52,S013,A400,1.23,1.2,0.03
SUPPLIER A33,S092,A350,1.73,1.85,-0.12
SUPPLIER A70,S085,A320,1.24,1.32,-0.08
SUPPLIER A52,S063,A341,1.59,1.35,0.24
BLUE METAL,S063,A376,2.49,1.32,1.17
SUPPLIER A54,S020,A407,1.21,1.2,0.01
SUPPLIER A59,S026,A320,2.16,2.0,0.16
SUPPLIER A60,S087,A406,1.45,1.2,0.25
TOP DIE CASTING,S003,A357,2.62,1.46,1.16
SUPPLIER A33,S002,A401,1.26,1.63,-0.37
SUPPLIER A63,S013,A400,1.62,2.11,-0.49
SUPPLIER A18,S049,A393,1.47,1.35,0.12
SUPPLIER A43,S043,A375,1.21,1.42,-0.21
SUPPLIER A41,S017,A380,1.78,1.55,0.23
SUPPLIER A73,S037,A390,1.44,1.36,0.08
SUPPLIER A15,S029,A408,1.65,1.35,0.3
SUPPLIER A62,S066,A405,1.39,1.26,0.13
SUPPLIER A35,S032,A375,1.56,1.88,-0.32
SUPPLIER A33,S085,A409,2.06,1.36,0.7
STRONG ALLOY,S040,A366,1.49,1.33,0.16
SUPPLIER A28,S086,A380,1.93,1.2,0.73
SUPPLIER A44,S035,A383,1.21,2.28,-1.07
SUPPLIER A5,S071,A378,1.63,1.21,0.42
SUPPLIER A3,S047,A345,1.52,1.32,0.2
SUPPLIER A68,S046,A396,1.5,1.27,0.23
SUPPLIER A50,S090,A320,1.49,1.26,0.23
SUPPLIER A59,S053,A373,1.42,1.2,0.22
SUPPLIER A37,S048,A380,1.53,1.73,-0.2
SUPPLIER A19,S026,A394,3.14,2.68,0.46
SUPPLIER A19,S026,A400,1.37,1.34,0.03
SUPPLIER A30,S028,A371,1.52,1.2,0.32
BLUE METAL,S052,A330,1.49,1.2,0.29
SUPPLIER A44,S049,A390,2.97,1.42,1.55
SUPPLIER AC,S014,A330,1.27,1.2,0.07
SUPPLIER G,S022,A372,1.43,1.2,0.23
SUPPLIER A66,S052,A346,1.6,1.44,0.16
SUPPLIER A60,S016,A369,1.43,2.23,-0.8
SUPPLIER A2,S032,A407,1.49,1.25,0.24
SUPPLIER A22,S086,A366,1.21,1.34,-0.13
SUPPLIER A61,S039,A101,1.34,1.44,-0.1
SUPPLIER A56,S010,A348,1.59,2.28,-0.69
SUPPLIER A51,S082,A364,1.64,1.24,0.4
TOP DIE CASTING,S050,A412,1.41,1.29,0.12
SUPPLIER A2,S018,A369,1.3,1.36,-0.06
STRONG ALLOY,S092,A407,1.21,1.31,-0.1
SUPPLIER A28,S085,A350,1.87,1.46,0.41
SUPPLIER A19,S051,A375,1.29,1.42,-0.13
SUPPLIER A27,S012,A407,1.6,1.2,0.4
TOP DIE CASTING,S051,A380,1.66,1.51,0.15
SUPPLIER A53,S086,A400,1.51,1.36,0.15
SUPPLIER A1,S090,A401,1.3,1.32,-0.02
TOP DIE CASTING,S008,A402,1.32,1.41,-0.09
SUPPLIER A27,S023,A371,1.45,1.25,0.2
SUPPLIER A68,S080,A400,1.24,1.2,0.04
SUPPLIER A19,S072,A399,1.5,1.21,0.29
SUPPLIER A52,S022,B747,3.14,1.23,1.91
SUPPLIER A41,S039,A404,1.28,1.2,0.08
ALOY MASTERS,S079,A372,1.52,1.2,0.32
SUPPLIER A35,S070,A372,1.44,1.65,-0.21
SUPPLIER A28,S074,A401,1.43,1.25,0.18
SUPPLIER A50,S038,A408,1.34,1.2,0.14
TOP DIE CASTING,S049,A367,1.33,1.37,-0.04
SUPPLIER E,S070,A386,1.58,1.39,0.19
SUPPLIER A6,S059,A361,1.21,1.28,-0.07
SUPPLIER A3,S014,A398,1.64,1.25,0.39
SUPPLIER A54,S001,A385,2.4,1.33,1.07
SUPPLIER A37,S016,A364,1.3,1.28,0.02
SUPPLIER A5,S045,B747,1.53,1.22,0.31
SUPPLIER A38,S039,A330,1.51,1.2,0.31
SUPPLIER A27,S085,A401,1.21,1.2,0.01
SUPPLIER A8,S022,A361,1.87,2.59,-0.72
TOP DIE CASTING,S063,A354,1.21,1.36,-0.15
SUPPLIER A61,S084,A372,1.47,1.45,0.02
SUPPLIER B,S068,A380,1.41,1.36,0.05
SUPPLIER A3,S023,A341,2.13,1.32,0.81
SUPPLIER A21,S029,A359,1.44,1.22,0.22
SUPPLIER A55,S018,A402,1.21,1.22,-0.01
SUPPLIER A72,S009,A395,1.47,1.73,-0.26
ALOY MASTERS,S027,A390,1.21,1.3,-0.09
SUPPLIER A66,S026,A398,1.34,1.31,0.03
SUPPLIER A22,S047,A370,1.88,1.29,0.59
SUPPLIER A56,S064,A380,1.23,1.2,0.03
SUPPLIER A21,S026,A401,1.29,1.2,0.09
SUPPLIER A20,S013,A385,1.45,1.24,0.21
XPZ Supp,S009,A396,1.44,1.42,0.02
SUPPLIER A2,S073,A401,1.46,1.31,0.15
SUPPLIER A66,S019,A368,1.48,1.27,0.21
SUPPLIER A56,S092,A391,1.42,1.28,0.14
SUPPLIER H,S013,A396,3.14,1.25,1.89
ALOY MASTERS,S079,A366,1.23,1.96,-0.73
SUPPLIER A59,S012,A409,1.53,1.3,0.23
SUPPLIER B,S074,A364,2.0,1.47,0.53
SUPPLIER A26,S048,A340,1.21,1.2,0.01
ALOY MASTERS,S035,A399,1.69,1.31,0.38
SUPPLIER A24,S044,A381,1.6,1.39,0.21
SUPPLIER A22,S081,A415,1.7,2.04,-0.34
SUPPLIER F,S086,A359,2.45,1.45,1.0
SUPPLIER A37,S032,A347,1.21,1.23,-0.02
SUPPLIER AD,S047,A402,2.63,1.21,1.42
SUPPLIER A7,S061,A410,1.21,1.37,-0.16
SUPPLIER A30,S008,A406,1.25,1.42,-0.17
SUPPLIER A48,S090,A395,1.46,1.45,0.01
SUPPLIER B,S048,A320,2.27,2.73,-0.46
SUPPLIER A25,S023,A386,1.55,3.16,-1.61
SUPPLIER A20,S093,A345,3.14,1.33,1.81
SUPPLIER B,S012,A407,1.34,1.41,-0.07
SUPPLIER A64,S013,A400,1.69,1.53,0.16
TOP DIE CASTING,S088,A391,1.44,1.23,0.21
SUPPLIER A35,S086,A361,1.32,1.94,-0.62
SUPPLIER A36,S047,A405,1.47,1.3,0.17
SUPPLIER G,S055,A398,1.21,1.31,-0.1
SUPPLIER A58,S010,A344,3.14,1.25,1.89
SUPPLIER A17,S092,A366,1.47,1.27,0.2
SUPPLIER A66,S068,A357,1.48,1.2,0.28
SUPPLIER A19,S030,A400,1.43,1.46,-0.03
SUPPLIER A67,S050,A352,1.56,1.55,0.01
SUPPLIER A12,S038,A342,3.14,1.22,1.92
SUPPLIER A56,S082,A372,2.36,1.52,0.84
SUPPLIER A68,S088,A378,1.65,1.28,0.37
SUPPLIER A48,S056,A342,1.29,2.16,-0.87
SUPPLIER A6,S045,A372,1.73,1.73,0.0
SUPPLIER A43,S076,A373,2.2,1.38,0.82
SUPPLIER A17,S021,A367,1.69,1.25,0.44
SUPPLIER A23,S017,A399,1.93,1.5,0.43
SUPPLIER A63,S088,B747,1.21,1.2,0.01
SUPPLIER AD,S041,A101,1.66,1.6,0.06
SUPPLIER A3,S080,A393,1.24,1.25,-0.01
SUPPLIER A35,S028,A354,1.36,1.36,0.0
SUPPLIER A35,S001,A375,1.36,1.48,-0.12
SUPPLIER E,S002,A394,1.21,1.88,-0.67
SUPPLIER A12,S093,A378,1.21,1.64,-0.43
SUPPLIER A63,S027,A391,1.21,1.49,-0.28
SUPPLIER A3,S055,A392,1.38,1.57,-0.19
SUPPLIER A50,S068,A361,3.11,1.41,1.7
TOP DIE CASTING,S088,A377,2.36,1.2,1.16
SUPPLIER A48,S027,A372,1.27,1.4,-0.13
SUPPLIER A53,S001,A380,1.3,1.2,0.1
TOP DIE CASTING,S078,A398,1.63,1.42,0.21
SUPPLIER A43,S086,A344,1.44,1.25,0.19
SUPPLIER A28,S092,A330,1.55,1.54,0.01
SUPPLIER AD,S001,A368,1.55,2.36,-0.81
SUPPLIER A54,S054,A395,1.27,1.2,0.07
SUPPLIER A17,S021,A372,3.14,1.36,1.78
SUPPLIER A5,S080,B747,1.41,1.2,0.21
SUPPLIER A37,S070,A351,2.19,1.31,0.88
SUPPLIER A37,S029,A394,1.88,1.57,0.31
ABC Supplier,S054,A395,1.39,1.2,0.19
XPZ Supp,S058,A379,1.37,1.38,-0.01
SUPPLIER A31,S026,A406,1.25,1.27,-0.02
SUPPLIER A64,S001,A397,2.22,1.23,0.99
SUPPLIER A68,S069,A408,1.57,1.39,0.18
SUPPLIER A31,S057,A386,1.46,1.2,0.26
SUPPLIER A52,S083,A340,1.3,1.3,0.0
SUPPLIER A29,S009,A408,1.52,1.24,0.28
XPZ Supp,S020,A392,1.21,1.26,-0.05
SUPPLIER A37,S028,A378,1.4,1.2,0.2
SUPPLIER A56,S001,A366,1.46,1.33,0.13
SUPPLIER A46,S026,A364,1.94,1.2,0.74
ABC Supplier,S049,A388,1.49,1.44,0.05
XPZ Supp,S068,A400,1.21,1.21,0.0
SUPPLIER A1,S055,A364,1.23,1.2,0.03
TOP DIE CASTING,S093,A404,1.68,1.2,0.48
SUPPLIER A66,S061,A101,1.33,1.36,-0.03
SUPPLIER A38,S047,A376,1.21,1.48,-0.27
ALOY MASTERS,S064,A396,2.13,1.4,0.73
SUPPLIER A46,S057,A357,1.35,1.41,-0.06
SUPPLIER A62,S012,A342,1.43,1.24,0.19
SUPPLIER A53,S075,A396,1.34,1.57,-0.23
SUPPLIER A6,S084,A393,1.47,1.2,0.27
SUPPLIER A39,S017,A101,1.61,1.54,0.07
SUPPLIER A58,S057,A350,1.42,1.29,0.13
SUPPLIER A19,S001,A414,2.99,1.32,1.67
SUPPLIER A68,S073,A330,1.21,1.2,0.01
SUPPLIER AC,S039,A372,1.68,1.41,0.27
SUPPLIER A8,S080,A364,1.29,1.35,-0.06
SUPPLIER A28,S068,A365,1.51,1.26,0.25
SUPPLIER A23,S079,A330,1.62,1.36,0.26
SUPPLIER A3,S037,A360,3.14,1.27,1.87
SUPPLIER A53,S075,A415,1.32,1.53,-0.21
TOP DIE CASTING,S001,A374,1.21,1.29,-0.08
SUPPLIER A62,S093,A376,1.32,1.45,-0.13
SUPPLIER A67,S007,A330,2.38,1.27,1.11
XYZ,S013,A394,1.59,1.2,0.39
SUPPLIER A72,S028,A372,1.25,1.4,-0.15
SUPPLIER A4,S074,A396,1.69,1.38,0.31
SUPPLIER A33,S019,A357,1.57,1.22,0.35
SUPPLIER H,S056,A364,1.36,1.29,0.07
SUPPLIER A68,S014,A375,1.65,1.53,0.12
SUPPLIER AC,S041,A365,2.17,1.36,0.81
SUPPLIER A10,S053,A372,1.64,1.28,0.36
SUPPLIER A44,S017,A340,1.39,1.2,0.19
STRONG ALLOY,S011,A400,1.67,1.2,0.47
SUPPLIER A3,S042,A390,1.37,1.48,-0.11
SUPPLIER AB,S061,A378,1.97,1.2,0.77
SUPPLIER A10,S075,A400,1.74,1.2,0.54
SUPPLIER A60,S064,A398,1.8,1.22,0.58
SUPPLIER A41,S009,A364,1.35,1.98,-0.63
SUPPLIER AC,S007,A379,1.57,1.78,-0.21
SUPPLIER A51,S075,A399,1.52,1.27,0.25
XPZ Supp,S040,A386,1.54,1.2,0.34
SUPPLIER AD,S040,A378,1.21,1.44,-0.23
SUPPLIER A5,S055,A371,1.47,1.32,0.15
SUPPLIER A41,S058,A410,1.52,1.44,0.08
SUPPLIER A55,S019,A378,1.21,1.2,0.01
SUPPLIER A53,S028,A377,2.27,1.2,1.07
SUPPLIER AC,S080,A374,1.53,1.62,-0.09
SUPPLIER A24,S074,A383,1.64,1.32,0.32
SUPPLIER A49,S092,A351,1.4,1.2,0.2
SUPPLIER A5,S063,A361,1.24,1.2,0.04
SUPPLIER A26,S001,A330,2.57,1.62,0.95
SUPPLIER A73,S021,A399,1.96,1.45,0.51
SUPPLIER A9,S071,A365,3.14,1.44,1.7
SUPPLIER A46,S075,A346,1.32,1.35,-0.03
SUPPLIER A39,S055,A403,2.25,1.2,1.05
SUPPLIER A27,S013,A400,1.21,1.35,-0.14
SUPPLIER A50,S068,A390,1.21,1.88,-0.67
SUPPLIER A43,S045,A330,1.56,1.2,0.36
SUPPLIER A19,S093,A340,1.6,1.38,0.22
SUPPLIER A34,S087,A414,1.21,1.51,-0.3
SUPPLIER A8,S023,A101,1.6,1.2,0.4
SUPPLIER A61,S022,A341,1.21,2.54,-1.33
SUPPLIER A19,S071,A351,1.34,1.35,-0.01
SUPPLIER A17,S023,A380,1.31,1.89,-0.58
SUPPLIER AD,S001,A392,1.42,1.79,-0.37
SUPPLIER C,S081,A410,1.33,1.77,-0.44
SUPPLIER AB,S006,A372,1.55,1.82,-0.27
SUPPLIER A10,S014,A400,1.42,1.23,0.19
SUPPLIER A9,S088,A372,1.38,1.85,-0.47
SUPPLIER AC,S084,B747,1.34,1.37,-0.03
SUPPLIER A21,S044,A352,1.5,1.2,0.3
SUPPLIER A51,S001,A352,1.41,1.21,0.2
SUPPLIER A46,S085,A345,1.34,1.2,0.14
SUPPLIER A19,S028,A351,1.21,1.58,-0.37
SUPPLIER D,S032,A400,1.42,1.48,-0.06
ABC Supplier,S054,A415,1.56,1.32,0.24
SUPPLIER A26,S086,A395,1.21,1.5,-0.29
TOP DIE CASTING,S068,A361,1.31,2.87,-1.56
SUPPLIER A58,S070,A320,1.37,1.54,-0.17
SUPPLIER A37,S069,A347,1.21,2.47,-1.26
SUPPLIER A72,S074,A402,1.42,1.32,0.1
SUPPLIER A10,S038,A364,1.54,1.2,0.34
SUPPLIER B,S066,A396,1.83,1.96,-0.13
SUPPLIER A5,S063,A366,1.74,1.59,0.15
SUPPLIER A43,S075,A408,1.45,1.28,0.17
SUPPLIER AD,S081,A394,1.23,1.2,0.03
SUPPLIER A51,S054,A412,1.52,1.48,0.04
ALOY MASTERS,S053,A414,1.68,1.59,0.09
SUPPLIER E,S001,A369,1.9,1.36,0.54
SUPPLIER H,S079,A340,1.64,1.2,0.44
SUPPLIER A72,S055,A372,1.47,1.72,-0.25
SUPPLIER A15,S027,A400,1.3,1.2,0.1
SUPPLIER A49,S045,A385,1.21,1.27,-0.06
SUPPLIER A46,S064,A391,1.29,1.2,0.09
SUPPLIER A63,S040,A330,1.36,1.2,0.16
SUPPLIER H,S059,A372,1.25,3.16,-1.91
SUPPLIER A37,S030,A341,1.27,1.2,0.07
SUPPLIER A18,S047,A381,1.47,2.24,-0.77
XYZ,S001,A400,1.26,1.2,0.06
SUPPLIER A73,S042,A365,2.53,1.24,1.29
SUPPLIER A3,S011,A396,1.69,1.37,0.32
ALOY MASTERS,S039,B747,1.56,1.2,0.36
SUPPLIER A56,S073,A369,1.37,1.24,0.13
SUPPLIER A12,S027,A351,1.75,1.33,0.42
SUPPLIER A48,S069,A375,1.21,1.27,-0.06
SUPPLIER AB,S064,A397,1.57,1.2,0.37
SUPPLIER A6,S088,A363,1.65,1.2,0.45
SUPPLIER AC,S073,A400,1.52,1.31,0.21
SUPPLIER A56,S055,A380,1.35,1.2,0.15
SUPPLIER A17,S063,A372,1.35,1.34,0.01
SUPPLIER AC,S056,A367,1.21,1.2,0.01
SUPPLIER A29,S030,A373,1.49,1.2,0.29
SUPPLIER A67,S056,A369,2.0,1.24,0.76
SUPPLIER A19,S061,A372,1.21,1.2,0.01
SUPPLIER A23,S025,A412,1.32,1.26,0.06
SUPPLIER H,S009,A402,1.39,1.98,-0.59
SUPPLIER A49,S073,A403,1.21,1.2,0.01
SUPPLIER A9,S010,A401,1.5,1.2,0.3
SUPPLIER A67,S064,A377,1.49,1.7,-0.21
SUPPLIER A6,S090,A348,1.51,1.28,0.23
SUPPLIER A31,S063,A354,1.21,1.26,-0.05
SUPPLIER A55,S019,A398,1.21,1.24,-0.03
SUPPLIER A68,S071,A378,1.22,1.2,0.02
SUPPLIER A70,S039,A386,1.36,1.42,-0.06
SUPPLIER A6,S080,A330,1.37,1.2,0.17
SUPPLIER H,S084,A380,1.68,1.47,0.21
SUPPLIER A41,S052,A383,1.39,1.59,-0.2
SUPPLIER A60,S081,A341,1.37,1.37,0.0
SUPPLIER A1,S018,A350,1.5,1.45,0.05
SUPPLIER A22,S011,A342,1.55,1.3,0.25
STRONG ALLOY,S019,A388,1.21,1.4,-0.19
SUPPLIER A51,S025,A349,1.26,1.2,0.06
SUPPLIER A59,S085,A402,1.74,1.3,0.44
SUPPLIER AD,S018,A390,1.32,1.33,-0.01
SUPPLIER A65,S003,A398,1.45,1.31,0.14
TOP DIE CASTING,S066,A401,1.28,1.2,0.08
SUPPLIER A15,S049,A352,2.66,1.2,1.46
SUPPLIER A35,S063,A364,1.21,1.45,-0.24
SUPPLIER A54,S077,A383,1.79,1.25,0.54
SUPPLIER A24,S068,A378,1.55,1.22,0.33
SUPPLIER A9,S087,A340,1.32,1.2,0.12
SUPPLIER A34,S043,A403,2.98,3.16,-0.18
SUPPLIER A63,S049,A400,1.53,1.45,0.08
SUPPLIER A34,S029,A400,1.21,1.35,-0.14
SUPPLIER A48,S039,A320,1.61,1.9,-0.29
SUPPLIER A25,S038,A380,2.51,1.4,1.11
SUPPLIER A63,S001,A388,1.22,1.42,-0.2
SUPPLIER A7,S052,A348,1.22,2.32,-1.1
SUPPLIER A50,S021,A410,1.31,1.24,0.07
SUPPLIER A38,S056,A395,1.27,1.69,-0.42
SUPPLIER A26,S072,A379,1.44,1.45,-0.01
SUPPLIER A43,S064,A398,2.54,1.5,1.04
SUPPLIER A22,S070,A400,2.09,1.34,0.75
ABC Supplier,S081,A414,1.75,1.35,0.4
SUPPLIER A3,S021,A357,1.21,1.27,-0.06
SUPPLIER A18,S087,A343,1.56,1.2,0.36
SUPPLIER A36,S087,A378,1.66,1.25,0.41
SUPPLIER A33,S080,A415,1.33,1.4,-0.07
SUPPLIER A37,S050,A380,2.07,1.56,0.51
SUPPLIER A57,S082,A361,1.24,1.27,-0.03
SUPPLIER A12,S021,A365,1.29,1.28,0.01
SUPPLIER A3,S048,A415,1.38,1.27,0.11
SUPPLIER A5,S029,A408,1.4,1.44,-0.04
SUPPLIER A12,S078,A408,1.27,1.48,-0.21
STRONG ALLOY,S058,A330,1.45,1.25,0.2
TOP DIE CASTING,S076,A340,1.3,1.25,0.05
SUPPLIER A55,S052,A405,1.54,1.2,0.34
SUPPLIER A66,S061,A398,1.4,1.38,0.02
SUPPLIER D,S071,A351,1.52,1.46,0.06
SUPPLIER A62,S007,A390,2.94,1.24,1.7
TOP DIE CASTING,S046,A370,1.73,1.95,-0.22
SUPPLIER A6,S069,A343,1.72,1.69,0.03
