ID,device_id,ip_address,token,uv,temperature,humidity,volt,rotate,pressure,vibration,event_type,timestamp
26,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.320130128,84,81,157.7575869,577.4986572,97.08147129,99.24182892,Telemetry,2021-01-01 18:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.282879333,75,79,221.289292,443.5097618,76.41928864,89.55829365,Telemetry,2021-01-01 13:00:00
45,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.561361707,70,78,187.4736972,385.2666992,133.80448151,75.9858795,Telemetry,2021-01-02 20:00:00
20,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.684419671,73,95,120.8823166,402.5618793,168.00558835,64.18384886,Telemetry,2021-01-02 10:00:00
31,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.221373645,77,88,214.595443,150.2111206,97.96912375,97.61730918,Telemetry,2020-12-31 21:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.551909799,76,77,201.4530648,343.8083141,188.6799927,99.24182892,Telemetry,2021-01-02 08:00:00
49,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.231062894,86,87,127.1994,320.8438646,92.94372076,75.33548418,Telemetry,2021-01-01 06:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.673921808,72,87,154.0599595,398.7673133,145.67644473,78.82440882,Telemetry,2021-01-03 08:00:00
5,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.108878985,80,88,161.0071246,577.4986572,186.64866691,68.62999862,Telemetry,2021-01-02 09:00:00
26,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,88,87,203.0941583,348.0278996,76.41928864,69.36982154,Telemetry,2021-01-01 06:00:00
32,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.623134399,80,79,228.0540577,376.5822677,100.76264389,69.13439528,Telemetry,2021-01-02 19:00:00
37,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.675928374,74,97,253.5660858,402.4845628,151.56198253,69.37979555,Telemetry,2021-01-02 18:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.351525108,80,93,135.0326222,355.0057153,178.59199877,75.87643127,Telemetry,2021-01-01 19:00:00
48,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.426791053,82,96,159.0139024,333.2393064,188.6799927,99.24182892,Telemetry,2021-01-02 02:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.137414477,75,100,121.6123756,577.4986572,188.6799927,91.50915053,Telemetry,2021-01-01 06:00:00
28,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.332666275,72,76,120.8823166,458.8124837,87.73019481,99.24182892,Telemetry,2021-01-02 15:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.720549333,74,80,120.8823166,472.7630444,162.38800895,65.97137701,Telemetry,2021-01-02 16:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.255658499,88,76,175.1223772,577.4986572,156.45168128,69.32546462,Telemetry,2021-01-03 06:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.225310908,70,80,128.9029964,280.451726,85.52877214,65.81528004,Telemetry,2021-01-02 17:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.695140194,70,92,145.3200025,349.1573319,76.41928864,69.52223749,Telemetry,2021-01-01 14:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.682920745,70,91,200.6511681,429.8443656,105.70965859,83.61857285,Telemetry,2021-01-02 06:00:00
36,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.500641378,88,100,230.9311316,462.7360775,183.86228138,87.47215428,Telemetry,2020-12-31 20:00:00
20,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.28091919,85,100,200.6644491,240.8832336,78.45278325,78.98364392,Telemetry,2021-01-01 03:00:00
6,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.385311442,80,92,195.099622,429.4875096,121.00346626,95.70699405,Telemetry,2021-01-01 18:00:00
46,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.550258442,75,97,151.790627,314.7459679,165.60197307,75.68258746,Telemetry,2021-01-02 00:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.380038693,85,84,202.0635243,341.6995496,188.6799927,98.63478251,Telemetry,2020-12-31 12:00:00
36,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.711376964,75,100,185.199203,577.4986572,92.22697801,98.89656162,Telemetry,2021-01-02 02:00:00
19,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.253912428,75,76,131.8063584,338.5667213,131.75752745,82.36605094,Telemetry,2021-01-01 21:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,73,76,206.4527356,554.1911239,184.15731892,70.68880447,Telemetry,2021-01-02 02:00:00
18,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,83,78,139.8423713,448.993011,188.6799927,87.08012049,Telemetry,2021-01-01 04:00:00
9,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.699915767,86,83,253.5660858,285.8983563,80.20984275,99.24182892,Telemetry,2021-01-02 11:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.3365676,76,96,143.5710422,398.9346677,96.2219838,99.24182892,Telemetry,2021-01-02 11:00:00
1,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.711704266,77,98,129.0756993,425.7611416,174.07088231,60.17100516,Telemetry,2021-01-01 17:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.466187224,70,76,188.9222692,406.8807084,188.6799927,83.26510282,Telemetry,2021-01-01 02:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.582571484,72,82,183.8688714,275.9884074,177.47712823,76.49973296,Telemetry,2021-01-01 15:00:00
38,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,77,76,155.0302748,501.9495934,76.41928864,60.73689012,Telemetry,2021-01-02 00:00:00
12,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,87,83,178.6325847,252.6919086,144.46246077,81.89114949,Telemetry,2021-01-01 08:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.552365269,70,76,242.0188966,369.1953969,108.13977609,64.52426806,Telemetry,2021-01-02 17:00:00
25,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.626705665,79,86,229.8863108,412.2106071,173.24846917,56.20327759,Telemetry,2021-01-01 18:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.473807658,80,90,168.3450052,368.5559329,138.95912596,99.24182892,Telemetry,2021-01-02 10:00:00
43,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.355274477,70,76,215.2023795,357.5989867,91.38071808,56.20327759,Telemetry,2021-01-02 08:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.361349234,75,86,148.2400876,308.2366059,164.45221711,97.89948558,Telemetry,2021-01-01 05:00:00
10,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.666126426,88,87,169.1272061,443.5532035,165.69167558,80.16400595,Telemetry,2020-12-31 21:00:00
1,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.641958665,79,90,200.3521738,403.39361,146.31820312,86.81833957,Telemetry,2021-01-02 05:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.507456892,88,84,189.8493489,338.7357635,186.97040771,70.67548455,Telemetry,2021-01-02 14:00:00
18,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,75,89,149.7139646,577.4986572,148.38151794,99.24182892,Telemetry,2021-01-01 06:00:00
39,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.742697439,70,77,216.383287,357.7194574,182.58833683,71.98780005,Telemetry,2021-01-02 09:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.622524203,74,88,144.2492128,256.3023485,124.4319948,68.18215905,Telemetry,2021-01-02 11:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.763470233,73,94,120.8823166,299.4937965,115.08543755,67.24134638,Telemetry,2021-01-02 01:00:00
29,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.244923663,85,81,241.4474378,303.1913851,104.25089312,77.85964832,Telemetry,2021-01-01 15:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.464553196,87,76,253.5660858,577.4986572,181.18465169,89.31145468,Telemetry,2021-01-02 04:00:00
1,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.400357956,76,76,196.365249,158.6654,90.37179835,72.58231098,Telemetry,2021-01-01 00:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,80,211.5038941,335.2304747,128.68266885,91.21625283,Telemetry,2021-01-02 23:00:00
19,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.790817005,70,81,245.8612749,232.0119417,97.82763311,68.34182702,Telemetry,2021-01-01 13:00:00
39,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.270681571,73,76,120.8823166,412.0738255,76.41928864,56.20327759,Telemetry,2021-01-01 01:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.446834794,76,76,190.9003779,159.5502962,106.77244625,83.1774927,Telemetry,2021-01-02 03:00:00
13,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.753224055,70,76,212.4116562,201.8993591,129.80528958,66.80061201,Telemetry,2021-01-01 16:00:00
7,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.754231818,83,82,166.8673341,577.4986572,152.73497967,99.24182892,Telemetry,2021-01-02 23:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.469463996,70,92,158.8996725,334.4195915,114.40752404,99.24182892,Telemetry,2021-01-02 11:00:00
14,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,82,80,171.3036945,375.7632364,139.03934928,99.24182892,Telemetry,2021-01-01 13:00:00
17,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.514258125,88,76,145.2591266,437.6589019,83.89221285,81.62646193,Telemetry,2021-01-01 10:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.526660439,77,76,200.1458156,476.3728173,156.80457009,97.14346258,Telemetry,2021-01-03 02:00:00
29,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.479758104,84,76,217.8640575,577.4986572,92.79732843,95.70830296,Telemetry,2021-01-02 11:00:00
11,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.67358717,72,99,176.9705099,482.0845076,177.00990243,56.20327759,Telemetry,2021-01-01 20:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.261773004,70,86,174.5343036,364.092362,84.20594177,99.24182892,Telemetry,2021-01-02 02:00:00
48,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,88,91,230.3668755,502.9784565,76.41928864,99.24182892,Telemetry,2021-01-03 04:00:00
47,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.495821915,87,80,130.5559849,360.3476869,133.32654739,71.20462881,Telemetry,2021-01-02 06:00:00
33,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.438114702,82,77,212.6041738,316.2518113,107.68369266,83.34326253,Telemetry,2021-01-01 10:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.469657257,73,84,167.7955938,492.0203134,178.75031596,79.40218564,Telemetry,2021-01-02 03:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.5005081,75,82,166.347194,551.3277762,88.85253405,57.55819681,Telemetry,2020-12-31 16:00:00
27,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.262954028,88,81,253.5660858,577.4986572,153.61118922,58.56183453,Telemetry,2021-01-02 11:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.5530586,74,76,154.1310929,304.4987541,76.41928864,79.11427272,Telemetry,2021-01-01 08:00:00
29,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.393804884,82,87,132.2603139,359.5294884,186.8940039,83.00087234,Telemetry,2021-01-02 04:00:00
44,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.297078268,71,76,242.003783,270.8672488,108.63739057,87.24091777,Telemetry,2021-01-02 06:00:00
28,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.108878985,76,85,210.7141198,432.8280445,161.05666855,91.39636665,Telemetry,2021-01-02 00:00:00
19,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.720994876,70,80,184.5271808,359.4311587,103.47227977,88.24508162,Telemetry,2021-01-01 19:00:00
39,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.707494561,78,76,253.5660858,270.1543031,149.7355934,72.35670714,Telemetry,2021-01-02 08:00:00
47,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.108878985,87,91,231.7698051,577.4986572,76.41928864,99.24182892,Telemetry,2021-01-03 00:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.448424404,75,97,143.6234521,431.324965,143.81555107,80.64847426,Telemetry,2021-01-02 01:00:00
44,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.450495257,70,83,211.32208,201.2121417,148.02326125,85.48087225,Telemetry,2021-01-01 09:00:00
34,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.210070376,79,76,227.912644,153.9585807,128.00410117,99.24182892,Telemetry,2021-01-02 02:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,76,87,186.956521,336.9043065,188.6799927,59.16577846,Telemetry,2021-01-03 02:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.783856153,77,85,141.785339,334.9805339,152.18238397,93.38422234,Telemetry,2021-01-01 17:00:00
23,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.499608309,88,76,158.8231453,289.5117454,94.71198668,76.4787547,Telemetry,2021-01-01 15:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,81,76,253.5660858,577.4986572,153.15022032,66.09158961,Telemetry,2021-01-01 19:00:00
33,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.333467783,85,79,191.9067039,577.4986572,113.58828372,99.24182892,Telemetry,2021-01-01 22:00:00
39,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.691813658,83,76,174.1528667,498.3953694,89.08312938,93.03938336,Telemetry,2021-01-01 20:00:00
22,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.433463489,85,94,237.6353794,337.3715736,188.6799927,56.20327759,Telemetry,2021-01-03 00:00:00
37,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.747655214,82,96,227.9513952,371.6460197,133.9888391,93.2086406,Telemetry,2021-01-01 13:00:00
17,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.292765135,75,88,144.8155176,280.9114246,76.41928864,82.09282337,Telemetry,2020-12-31 23:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.249381615,82,76,208.5943585,323.9625674,135.1231935,56.20327759,Telemetry,2021-01-02 05:00:00
33,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.363479994,74,77,253.5660858,399.6395375,76.41928864,99.24182892,Telemetry,2021-01-02 05:00:00
1,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.191040066,82,78,253.5660858,577.4986572,76.41928864,99.24182892,Telemetry,2021-01-01 22:00:00
43,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.514906979,81,90,120.8823166,577.4986572,78.95886807,94.24303077,Telemetry,2021-01-03 08:00:00
28,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.504203673,84,81,182.8518593,439.128652,140.08898644,56.20327759,Telemetry,2021-01-01 23:00:00
31,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.582215579,87,76,120.8823166,470.1935724,90.59837522,77.34914,Telemetry,2021-01-03 11:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.537318879,78,78,253.5660858,316.1708243,175.74951729,77.89776222,Telemetry,2021-01-02 18:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,76,76,162.3458797,577.4986572,129.01879123,56.20327759,Telemetry,2021-01-02 07:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.375573906,77,89,120.8823166,404.3787059,84.96675653,65.50082108,Telemetry,2021-01-01 03:00:00
17,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.645777106,81,76,253.5660858,577.4986572,121.47707781,92.09345178,Telemetry,2021-01-02 05:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.108878985,88,92,253.5660858,269.8116101,144.38636917,84.13501196,Telemetry,2021-01-01 21:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,76,161.8340664,434.6699456,165.74598885,70.01356262,Telemetry,2021-01-03 05:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.493151385,70,86,196.1643514,447.0849173,143.55006305,82.51814838,Telemetry,2021-01-01 05:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.3337383,87,83,253.5660858,354.3175176,89.69359887,56.20327759,Telemetry,2021-01-02 00:00:00
13,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,74,94,178.7336918,563.8086017,182.86199685,87.37461439,Telemetry,2021-01-01 20:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.657799331,81,76,222.2047675,380.49207,76.41928864,81.60595282,Telemetry,2021-01-01 23:00:00
23,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.790566613,87,97,253.5660858,469.8875645,179.37121458,94.04118821,Telemetry,2021-01-01 19:00:00
38,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.308964202,77,96,120.8823166,430.6653055,107.29027666,89.56294522,Telemetry,2021-01-02 09:00:00
13,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.747693378,79,93,190.8288149,334.8991404,164.44082601,99.24182892,Telemetry,2021-01-01 19:00:00
25,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.129575228,88,90,214.3503598,307.7675919,109.43728776,89.81583049,Telemetry,2021-01-02 11:00:00
29,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.667225319,70,76,253.5660858,445.5730578,153.05771695,99.24182892,Telemetry,2021-01-02 09:00:00
30,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,88,92,155.5484697,577.4986572,169.78597816,63.59133184,Telemetry,2021-01-01 17:00:00
1,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.500374371,74,81,192.725551,455.3752565,139.79796564,79.4063865,Telemetry,2021-01-01 07:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.71103541,70,97,212.726846,532.1812129,149.19483877,77.73417888,Telemetry,2021-01-03 03:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.761918551,80,100,173.5553326,340.4191548,124.94099144,65.66957482,Telemetry,2021-01-02 01:00:00
21,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.271305106,83,93,120.8823166,529.2317721,76.41928864,97.20867856,Telemetry,2021-01-01 09:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.253339644,88,93,189.0706399,577.4986572,133.98018779,68.81580404,Telemetry,2021-01-01 02:00:00
38,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.818710042,80,91,122.2327038,279.6774796,119.37450332,81.14446507,Telemetry,2021-01-01 21:00:00
32,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.392046846,73,82,183.8952582,577.4986572,155.65518891,78.85683568,Telemetry,2021-01-01 19:00:00
32,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.419456066,70,85,205.9515279,406.770947,92.54872301,56.20327759,Telemetry,2021-01-02 14:00:00
3,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.662209126,83,91,138.5101128,443.6949823,126.45968604,99.24182892,Telemetry,2021-01-01 08:00:00
15,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.405906543,77,100,199.1974591,368.5343374,76.41928864,56.20327759,Telemetry,2021-01-01 07:00:00
47,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.443359705,70,78,205.2089743,227.8844948,76.41928864,68.01397415,Telemetry,2021-01-01 09:00:00
32,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.283132431,88,83,149.9538217,577.4986572,175.92563296,73.39209599,Telemetry,2021-01-02 09:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,76,135.3153607,329.6680627,125.94181989,77.01453033,Telemetry,2021-01-01 00:00:00
41,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.272370917,88,76,227.1950974,577.4986572,81.52409106,88.06551017,Telemetry,2021-01-02 00:00:00
42,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.484073642,71,84,207.249108,577.4986572,76.41928864,91.42613434,Telemetry,2021-01-01 20:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.446199057,75,76,187.9636914,518.0069396,76.41928864,99.24182892,Telemetry,2021-01-01 18:00:00
36,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.730199235,79,88,183.882561,328.4168327,109.24222612,99.04916252,Telemetry,2020-12-31 22:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.552145802,75,80,170.3983488,360.759388,76.41928864,62.19594715,Telemetry,2021-01-02 20:00:00
34,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.297296309,70,77,120.8823166,348.0878217,76.41928864,66.10442099,Telemetry,2021-01-02 19:00:00
48,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.562830617,70,76,166.2669444,542.0941619,79.0520642,68.48385571,Telemetry,2021-01-02 06:00:00
26,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.498783503,76,80,160.4742042,577.4986572,156.75443444,77.58941801,Telemetry,2021-01-01 05:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.474309252,79,95,171.2029028,577.4986572,111.90883205,93.09345251,Telemetry,2021-01-01 14:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.189369421,70,76,210.6553693,534.3859339,107.24190023,97.01094411,Telemetry,2021-01-02 14:00:00
29,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.561397286,72,90,135.8005802,480.7432605,76.41928864,91.23179828,Telemetry,2021-01-02 09:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.409456202,85,91,120.8823166,254.856652,132.61472122,97.56357859,Telemetry,2021-01-02 11:00:00
3,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.494995175,81,88,242.2165372,444.0318728,145.24642264,85.6062103,Telemetry,2021-01-01 14:00:00
7,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,85,84,253.5660858,411.394207,149.38991935,99.24182892,Telemetry,2021-01-01 10:00:00
24,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.307283274,71,95,150.4268575,294.1448772,98.09201002,63.81137639,Telemetry,2021-01-02 01:00:00
30,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.635160622,84,98,142.4500559,464.092839,124.4280091,89.16153433,Telemetry,2021-01-02 04:00:00
24,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.667980054,71,83,240.7385758,462.4799382,168.42098942,68.70865252,Telemetry,2021-01-02 01:00:00
47,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.524822299,77,82,133.2911607,374.2871771,188.6799927,77.46358784,Telemetry,2021-01-01 01:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.783225161,88,96,223.0533561,434.8327303,76.41928864,88.33082577,Telemetry,2021-01-01 14:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.455780112,73,84,151.8357122,531.8998118,172.49603297,59.60388041,Telemetry,2021-01-01 17:00:00
38,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,88,170.7353273,480.5507712,95.85720344,59.99819346,Telemetry,2021-01-01 23:00:00
45,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.593026457,80,84,202.2932551,386.9982713,187.27797542,86.16997769,Telemetry,2021-01-02 21:00:00
32,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.375391344,88,76,209.6787988,553.0164119,188.6799927,89.6966015,Telemetry,2020-12-31 20:00:00
43,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.345624675,73,83,232.8963826,177.1283832,92.17065104,65.8746705,Telemetry,2021-01-02 02:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.154777049,70,76,120.8823166,577.4986572,122.56943235,56.20327759,Telemetry,2021-01-02 05:00:00
29,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.600131688,71,93,189.6302606,187.7399334,134.76715605,95.71329226,Telemetry,2021-01-02 21:00:00
8,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,80,78,186.7496443,395.1254345,167.69076619,65.83714969,Telemetry,2021-01-01 08:00:00
11,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.59254721,70,78,151.9784357,362.5162123,90.75387686,56.20327759,Telemetry,2021-01-02 04:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.272351614,73,86,151.4542753,577.4986572,188.6799927,56.20327759,Telemetry,2021-01-02 17:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.674505215,88,76,222.288807,321.2916848,151.81996834,64.82070123,Telemetry,2021-01-01 17:00:00
39,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,86,77,176.0251942,229.7876246,149.45158441,73.41692501,Telemetry,2021-01-02 02:00:00
5,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.331516339,78,84,156.9184181,419.7042321,130.64075716,63.99053541,Telemetry,2021-01-02 09:00:00
25,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.4126157,70,76,252.1273018,577.4986572,131.90833145,84.56014716,Telemetry,2021-01-02 07:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.163763509,83,81,200.2705782,577.4986572,130.45318379,69.8153685,Telemetry,2021-01-02 14:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,88,166.8114306,316.2986029,76.41928864,92.70451474,Telemetry,2021-01-04 01:00:00
29,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.547547839,88,78,201.2443836,577.4986572,176.09096088,88.39479861,Telemetry,2021-01-01 21:00:00
39,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.387049665,84,76,216.6057841,356.7541291,152.79532008,65.07453637,Telemetry,2021-01-01 14:00:00
44,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.5944289,75,79,253.5660858,328.49206,129.02780596,56.20327759,Telemetry,2021-01-03 07:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.399860669,76,82,120.8823166,510.1156939,161.17833595,83.31156949,Telemetry,2021-01-01 10:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.542730407,70,97,249.3663731,385.2583926,108.72884258,86.30019244,Telemetry,2021-01-01 16:00:00
45,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.38273069,88,76,137.4318128,219.3207265,126.32546341,99.24182892,Telemetry,2020-12-31 20:00:00
18,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.320517602,82,80,238.1522421,236.4186456,76.41928864,86.01795733,Telemetry,2021-01-01 08:00:00
44,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,76,155.2159295,480.6254889,142.75355806,75.97068176,Telemetry,2021-01-02 04:00:00
