Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20
19-07-2008 15.22,3095.78,2428.37,2184.4333,1344.6701,1.2951,100,103.9832,0.1257,1.4436,0.025,-0.0179,0.9433,206.6056,0,10.7417,413.8158,10.236966393322517,0.9662,183.3869,12.5225,1.4059
21-07-2008 8.21,3062.8,2468.98,2230.7666,1512.4865,1.5509,100,99.1334,0.1255,1.5816,0.02217832227557251,-0.0032,0.9513347935240583,216.7245,0,7.9558,413.0002,9.372457424221146,0.9701,192.6766101229354,12.3017,1.4278
22-07-2008 8.41,3050.29,2428.37,2192.6988,914.808,1.4012,100,95.4878,0.1243,1.5161,0.025,0.0022,0.968289714154486,196.7706,0,11.9773,419.4223,9.761748252686958,0.9677,191.5018617776218,12.4084,1.4186
20-07-2008 3.35,3057.82,2428.37,2249.1505,1228.5326,1.4409,100,104.4449,0.1238,1.5816,0.025,0.0151,0.9577409893719657,202.8561,0,8.1286,428.9826,9.1999,0.9658,184.6417257410224,12.5635,1.4061
19-07-2008 15.22,3095.78,2516.16,2213.3947,1698.0172,1.3244,100,95.4878,0.1221,1.5342,-0.009523611212617493,-0.0029,0.949716041136627,195.3041,0,7.9558,412.0157,9.219911020204428,0.9674,183.3869,12.5422,1.3896
19-07-2008 12.32,3095.78,2632.31,2235.289,1037.192,1.2772,100,101.9404,0.1257,1.548,0.021904217045915123,-0.0063,0.9513727679078801,203.3625,0,8.8847,406.1846,9.514155147829891,0.9571,200.84283123108727,12.551,1.3988
19-07-2008 12.32,3095.78,2428.37,2184.4333,1660.4824,1.4529,100,96.4858,0.1204,1.527,0.0043789544214205105,-0.0106,0.9532056559441239,226.0086,0,11.0554,428.6504,9.437654299680068,0.9713,198.8264277520328,12.5635,1.4219
19-07-2008 11.55,3056.16,2428.37,2184.4333,877.6266,1.5509,100,101.289,0.1229,1.4672,-0.004053008202178627,-0.007,0.9699,199.964,0,10.2462,418.1595,9.1999,0.9723,187.08562473988658,12.3773,1.3961
19-07-2008 19.44,3057.12,2428.37,2184.4333,1665.0794,1.5509,100,99.2036,0.1185,1.5754,-0.03557738937522077,-0.0039,0.9559460112952359,206.7365,0,12.4999,427.886,9.596831747943748,0.9704,186.38218562094266,12.3251,1.3868
22-07-2008 2.59,3095.78,2428.37,2184.4333,877.6266,1.5509,100,98.4643,0.1185,1.5816,-0.02377925577001526,-0.0177,0.9559612578819912,204.125,0,9.9769,425.1618,9.922005026446088,0.9703,183.3869,12.5408,1.4231
19-07-2008 21.57,3011.0,2436.79,2196.1951,877.6266,1.4882,100,106.6834,0.1225,1.5593,-0.00014363834912981682,0.0079,0.9514431352331714,195.8129,0,12.7316,427.3475,9.791187319768218,0.9658,183.3869,12.5635,1.3938
22-07-2008 2.59,2994.65,2640.62,2184.4333,1199.6812,1.5509,100,100.8507,0.1218,1.4425,-0.005143277716648806,-0.0059,0.9654017607166562,192.9787,0,7.9558,428.9826,9.1999,0.9699,185.9833603821776,12.5074,1.3941
19-07-2008 11.55,3049.86,2505.97,2184.4333,1293.7395,0.7884,100,95.4878,0.1257,1.5598,0.024092358996477665,-0.0107,0.9568695702040587,201.2429,0,10.5242,428.9826,9.720218139344079,0.9614,188.7559666083476,12.2694,1.4049
19-07-2008 14.43,3095.78,2428.37,2184.4333,1624.1843,1.5509,100,100.5766,0.1256,1.5628,-0.005478382579326235,0.0097,0.9584499319339562,202.9581,0,7.9558,418.3455,9.220621591719295,0.961,186.82454058190012,12.3201,1.3999
19-07-2008 17.53,3095.78,2590.5,2184.4333,877.6266,1.3638,100,107.653,0.1226,1.5445,-0.0367,-0.0179,0.9482998535336082,201.6194,0,9.5245,405.4457,10.4109,0.962,187.56659931772072,12.5635,1.416
19-07-2008 19.44,3095.78,2428.37,2184.4333,1529.4574,0.7884,100,101.4004,0.1251,1.5357,-0.004710656475651118,-0.0037,0.9586401709217955,199.3317,0,9.8468,404.5667,9.330201886161777,0.9677,187.49055156979944,12.5491,1.3825
21-07-2008 8.21,3037.46,2516.58,2270.2556,1274.9679,0.7884,100,98.9591,0.1257,1.5609,0.002142970332068757,-0.0131,0.9433,206.6373,0,13.6872,411.4514,9.1999,0.9675,183.3869,12.5635,1.4191
19-07-2008 19.44,3092.34,2637.78,2245.2288,1698.0172,1.288,100,100.0934,0.1257,1.5816,0.025,-0.0004,0.9433,204.0674,0,8.9205,411.0618,9.266131319515496,0.9633,186.02376206300144,12.3431,1.4026
19-07-2008 17.53,3060.18,2458.05,2184.4333,973.8655,1.0696,100,104.9794,0.1227,1.4992,0.025,-0.0125,0.9492178816879352,198.27,0,10.2592,411.1959,9.472817617820994,0.969,195.1962451519138,12.5635,1.4078
19-07-2008 21.35,3095.78,2428.37,2199.8611,877.6266,1.1505,100,99.2607,0.1257,1.5435,-0.0012746624090447176,-0.0018,0.9433,205.7365,0,9.123,415.0214,9.58669191059751,0.9739,193.17935977258102,12.3139,1.4139
19-07-2008 11.55,3095.78,2428.37,2184.4333,1623.03,1.4845,100,95.6043,0.1192,1.5566,0.025,-0.0113,0.9552406275519822,202.2672,0,11.5382,418.9328,10.225717265779101,0.9632,183.3869,12.5406,1.4078
22-07-2008 14.00,3093.13,2499.35,2206.5838,1273.5008,1.2981,100,103.005,0.1221,1.5459,0.025,0.0081,0.9646550660097348,195.0881,0,9.3752,419.4057,10.171855519486783,0.9665,186.63965013334817,12.3994,1.3893
19-07-2008 22.52,3025.17,2428.37,2204.5226,1168.7714,1.1944,100,101.5316,0.1256,1.462,0.025,0.0132,0.9467353584094144,202.566,0,8.7384,417.9493,9.1999,0.9643,190.87762352519277,12.5635,1.3945
19-07-2008 11.55,3095.78,2567.56,2184.4333,1019.0477,1.5148,100,104.1242,0.1257,1.5808,-0.0026009254722748065,-0.0179,0.9503802879745045,195.4508,0,7.9558,418.5078,10.4109,0.9725,183.78265265925,11.9373,1.425
19-07-2008 17.53,3028.98,2428.37,2200.3273,1113.5117,1.5509,100,101.4761,0.1236,1.5411,-0.002214429294419614,-0.0006,0.9614879366387575,226.0086,0,8.2134,428.9826,9.1999,0.9694,183.3869,12.4516,1.4236
20-07-2008 3.35,3095.78,2429.46,2211.8029,1191.2511,1.5509,100,99.0317,0.1233,1.5816,0.025,0.004,0.9461086007881754,226.0086,0,10.7499,428.9826,9.1999,0.9657,183.3869,12.5635,1.4075
19-07-2008 19.44,2959.55,2428.37,2184.4333,877.6266,1.4548,100,105.3482,0.1246,1.5419,-0.019527547606727872,-0.0129,0.9574988873181446,196.6097,0,9.3133,428.9276,9.1999,0.9648,186.97766840554107,12.5635,1.395
21-07-2008 11.53,3001.68,2520.69,2184.4333,1212.4753,1.2451,100,102.522,0.1185,1.5816,0.010637685518868263,0.0077,0.9544565517641664,226.0086,0,9.1232,423.6416,9.78616073153157,0.9617,184.25717593814636,12.5635,1.3946
19-07-2008 13.17,3055.25,2428.37,2184.4333,1198.6707,1.3507,100,102.8823,0.1245,1.5042,0.00907419396976578,0.0165,0.9433,201.6988,0,7.9558,428.9826,9.1999,0.9672,190.1259368280488,12.4179,1.3873
19-07-2008 19.44,3095.78,2435.29,2184.4333,877.6266,1.5509,100,101.6703,0.1251,1.5626,-0.020647476879894877,-0.0067,0.954758614907276,197.3866,0,8.6528,407.2467,9.1999,0.9687,198.29950569198667,12.27,1.4235
19-07-2008 15.22,3095.78,2604.43,2184.4333,1153.1666,1.4694,100,95.4878,0.1185,1.4775,-0.011219953799573822,0.0216,0.946855561805029,204.3544,0,13.6872,419.3193,10.4109,0.9687,190.53571770305925,12.3986,1.3872
22-07-2008 11.47,3084.61,2647.25,2184.4333,958.488,0.7884,100,107.8711,0.1234,1.5816,0.005246863232553759,-0.0179,0.9433,226.0086,0,10.5992,404.8267,9.1999,0.9685,183.3869,12.4534,1.4278
19-07-2008 13.17,3095.78,2428.37,2253.664,1698.0172,1.5509,100,99.9125,0.1195,1.5149,0.023160719760607323,0.0017,0.9633910356215223,196.4083,0,11.9283,416.2322,9.1999,0.9723,187.7708546601862,12.3611,1.4278
19-07-2008 15.22,3067.01,2428.37,2184.4333,1255.661,1.3459,100,98.0109,0.1248,1.5617,-0.0367,-0.017,0.9560020759247925,192.9787,0,9.9037,406.4013,10.4109,0.968,183.3869,12.5635,1.4173
21-07-2008 8.21,3095.78,2651.52,2212.8484,1698.0172,1.4232,100,105.2135,0.1253,1.5435,0.025,-0.0101,0.9433,196.3524,0,7.9558,424.2876,9.701769350792286,0.9617,184.11332746774892,12.4581,1.4153
19-07-2008 19.45,3050.49,2507.7,2256.2761,877.6266,0.9704,100,95.4878,0.1248,1.5778,-0.004699073426555352,-0.0152,0.9590606037044928,226.0086,0,7.9558,420.3471,9.659946225171494,0.9622,183.55427527722318,12.482,1.4124
19-07-2008 21.35,3055.35,2428.37,2233.0844,877.6266,1.5509,100,106.191,0.1204,1.5816,0.025,-0.0065,0.9604517482460367,197.009,0,11.5074,427.0216,9.261824368862793,0.9612,184.88319047220995,12.3881,1.4278
21-07-2008 11.53,3095.78,2516.07,2231.4107,1387.9622,1.1082,100,95.4878,0.1219,1.5509,0.012667798631446918,0.0043,0.944401273501759,226.0086,0,10.6742,419.0247,9.29858652831131,0.9706,183.3869,12.5635,1.4197
19-07-2008 19.45,3087.03,2443.57,2205.0243,882.9404,1.2338,100,96.8319,0.1233,1.5773,-0.013009976365952485,-0.0098,0.9581340008719819,204.0561,0,13.0654,413.6387,9.635848009714469,0.9674,187.27393388700472,12.5635,1.4186
19-07-2008 21.57,3044.37,2564.89,2186.6936,877.6266,1.1058,100,105.5683,0.1257,1.5816,0.025,-0.0053,0.9493543623365529,199.1408,0,13.1924,413.375,9.469561433715162,0.9611,186.7654389656655,12.4653,1.4278
19-07-2008 11.55,3049.78,2483.42,2184.4333,1486.4703,1.1884,100,98.5761,0.119,1.4368,0.025,-0.0119,0.9596795840882234,212.4959,0,9.4914,417.0807,9.400887929896996,0.964,183.3869,12.5635,1.3989
22-07-2008 8.41,3095.78,2445.41,2184.4333,1152.9449,1.5509,100,102.5084,0.1218,1.5454,0.012756703908148065,-0.0131,0.9639050996466888,211.1203,0,13.0627,420.9799,9.431495267176148,0.9719,184.87944905873644,12.4813,1.3882
19-07-2008 19.44,3070.64,2540.07,2195.1385,877.6266,1.026,100,105.3796,0.1257,1.4934,-0.020946431486273842,0.0165,0.9561652427198043,192.9787,0,12.3263,427.0901,10.4109,0.9616,184.74313100273827,12.4497,1.4021
19-07-2008 11.55,3095.78,2428.37,2200.323,946.5969,1.5389,100,102.8981,0.1205,1.5509,0.009750582784356417,0.0168,0.9548875104299829,197.9287,0,8.1122,428.9826,9.1999,0.9638,188.5177759138703,12.4207,1.4117
22-07-2008 0.03,3081.99,2548.86,2224.6112,877.6266,1.5509,100,95.4878,0.1257,1.5816,-0.0367,0.0093,0.9530728934270661,203.9282,0,9.8976,428.9826,9.448276109534516,0.9659,183.3869,12.3078,1.4278
19-07-2008 19.45,3002.9,2428.37,2197.0888,877.6266,1.183,100,102.6421,0.1235,1.5278,0.0033094334348154723,0.0038,0.9433,196.6908,0,12.5911,405.6815,10.4109,0.9614,185.37066193696126,12.3679,1.4278
22-07-2008 0.03,3095.78,2466.6,2184.4333,1008.5844,1.2056,100,106.4121,0.1245,1.5627,-0.0349183490647391,-0.0104,0.9615301556293325,193.9274,0,9.0527,409.5218,9.752794104412855,0.9691,183.3869,12.2512,1.3907
19-07-2008 19.44,3083.57,2564.42,2186.5721,1517.1017,1.4209,100,95.4878,0.1257,1.5816,0.016995201235246886,-0.0136,0.9516990665389771,204.5195,0,9.23,413.5093,9.449320604898867,0.9646,191.51636715288097,12.5635,1.4138
22-07-2008 14.00,3040.15,2428.37,2184.4333,1017.4943,1.348,100,99.9684,0.1235,1.5816,-0.026961678695955952,-0.0134,0.9605319641876693,209.5304,0,8.6192,413.0901,9.211865026551457,0.9654,187.90733587316353,12.5521,1.4129
19-07-2008 14.43,3095.78,2434.58,2247.986,1509.9099,1.185,100,99.3597,0.1193,1.5304,0.02147028665331939,0.0114,0.9478426084991077,203.8742,0,8.5085,412.2199,9.935761053662223,0.968,189.99453677528393,12.5565,1.4017
19-07-2008 21.57,2947.8,2428.37,2251.0355,877.6266,1.5509,100,106.4773,0.1185,1.5718,-0.0367,-0.0179,0.9625779876232136,196.977,0,12.2718,419.8333,10.091246448475228,0.9689,185.51125366608804,12.5518,1.4035
21-07-2008 11.53,3095.78,2621.96,2226.8508,1602.6475,0.7884,100,103.4605,0.1257,1.5816,0.006575784324141663,0.0162,0.9525462511800772,195.5563,0,10.7915,412.1375,10.4109,0.9641,192.76861886230262,12.5635,1.3879
22-07-2008 11.47,3042.2,2428.37,2205.1714,920.606,1.5509,100,97.8258,0.125,1.5422,0.017439098720316216,0.0096,0.958469414294093,208.158,0,7.9558,423.2171,9.810137852780887,0.9658,185.67097954996908,12.4416,1.4278
20-07-2008 3.35,2920.07,2465.16,2264.9159,1345.2608,1.4177,100,103.5501,0.1211,1.5566,0.025,-0.008,0.9435620139480433,203.1725,0,7.9558,423.597,9.1999,0.9516,183.3869,12.2789,1.3838
19-07-2008 22.52,3095.78,2428.37,2195.0389,1084.6034,1.5509,100,102.7993,0.1203,1.5816,-0.01764398143936792,-0.0094,0.9493947358004757,226.0086,0,7.9558,420.1392,10.170633946314933,0.9715,190.40573470164983,12.1506,1.4105
19-07-2008 13.17,3095.78,2428.37,2191.5931,1020.0861,1.3316,100,100.0797,0.1218,1.5222,0.01730137402548129,0.0012,0.9545055886506322,205.5416,0,8.6169,421.5941,9.1999,0.9687,184.38111165908748,12.5635,1.4278
19-07-2008 15.22,3043.75,2428.37,2242.9196,1675.9037,1.2369,100,95.4878,0.1216,1.5439,0.0194090802314358,-0.0002,0.9433,214.025,0,8.5512,412.9083,10.219416477958628,0.9653,191.23481689134516,12.2373,1.4214
19-07-2008 22.52,3095.78,2532.12,2188.3154,1227.9432,1.5509,100,102.1395,0.1257,1.5435,-0.01205320752969057,0.0093,0.9690544381787268,226.0086,0,7.9558,426.0708,9.1999,0.9662,183.3869,12.5635,1.3825
19-07-2008 11.55,3095.78,2501.64,2184.4333,1686.6446,1.4842,100,100.3691,0.1238,1.5816,0.005304228957014972,-0.0,0.9479439891060712,226.0086,0,11.1081,425.4774,9.611675913965838,0.9516,189.07883997391136,12.3944,1.4112
22-07-2008 2.59,3033.57,2543.97,2184.4333,1018.2808,0.7884,100,101.2938,0.1257,1.532,-0.0367,0.0089,0.9433,196.195,0,7.9558,424.9295,9.592425954147464,0.9655,185.77093439412738,12.1709,1.4252
19-07-2008 11.55,3011.42,2428.37,2184.4333,877.6266,1.2978,100,96.6854,0.1252,1.5637,0.015659312528167827,-0.0033,0.9593151195483276,223.9898,0,9.9118,426.1209,9.300328277237542,0.9617,191.3058462624994,12.5635,1.4278
19-07-2008 20.24,3095.78,2428.37,2184.4333,1055.6742,1.5509,100,102.0422,0.1257,1.5816,-0.026985839319648403,0.0119,0.956658503686525,203.1292,0,8.2871,427.4074,10.359959838630807,0.9609,184.5150995295031,12.3674,1.4147
22-07-2008 11.47,3095.78,2547.64,2184.4333,1634.3908,1.4474,100,106.5416,0.1244,1.5816,0.024887134970717182,-0.0164,0.9642767454992462,218.4091,0,8.4933,421.5139,9.1999,0.9716,183.3869,12.5635,1.416
19-07-2008 14.43,3095.78,2428.37,2207.061,877.6266,1.5509,100,95.4878,0.1216,1.5816,0.025,-0.0125,0.9485353682057405,205.1415,0,7.9558,415.3142,9.712398672769968,0.9655,194.69227792324202,10.7029,1.4
19-07-2008 13.17,3021.58,2471.02,2212.7232,877.6266,1.3773,100,101.4896,0.1199,1.5532,0.025,-0.0179,0.9433,200.2091,0,9.5847,417.0423,9.249724044630389,0.964,191.76274738796081,12.3745,1.4155
19-07-2008 22.52,3085.9,2428.37,2184.4333,1507.4062,1.5509,100,98.1679,0.1193,1.4593,0.006990909872081282,0.001,0.9433,205.3676,0,8.7589,428.5053,9.784919684177426,0.9672,189.9496702555749,12.4537,1.3899
22-07-2008 14.00,2937.41,2428.37,2207.6093,1435.352,1.2633,100,105.6001,0.1257,1.5816,0.025,-0.0091,0.9433,226.0086,0,9.8501,417.8029,9.271889771926038,0.962,188.32842144238066,12.4491,1.4278
19-07-2008 22.52,3084.72,2482.66,2234.9744,1323.2294,1.5509,100,101.1062,0.1191,1.5566,-0.0367,0.0086,0.95024810427739,226.0086,0,10.6381,428.9826,9.814585309499561,0.967,184.11214098059887,12.5583,1.4278
22-07-2008 2.59,2988.64,2491.96,2212.7359,877.6266,1.1814,100,103.5716,0.1253,1.493,0.025,-0.0143,0.9499114418227697,198.6478,0,9.5971,405.6689,9.400808664809094,0.9715,188.58121938525548,12.3295,1.4278
21-07-2008 11.53,3078.6,2515.55,2184.4333,1698.0172,0.9832,100,97.5078,0.1257,1.5804,-0.0034135777692865955,0.0062,0.9433,211.9131,0,7.9558,405.8882,9.1999,0.9666,190.16418880436396,12.4921,1.3962
19-07-2008 15.22,2990.8,2428.37,2251.4693,877.6266,1.4504,100,98.2617,0.1257,1.4738,-0.0367,0.0018,0.9644281301371376,222.5583,0,9.2456,426.6235,9.595553556851966,0.9682,185.6503985767083,12.5403,1.3829
19-07-2008 14.43,3026.34,2428.37,2184.4333,877.6266,1.5509,100,97.7246,0.1252,1.5816,0.014747511563728246,-0.0133,0.9645499994526393,208.1582,0,10.2937,404.5667,9.1999,0.9692,185.0211121053809,12.5635,1.4278
21-07-2008 8.21,3080.6,2561.58,2230.1646,1563.9601,0.9486,100,103.4342,0.12,1.5816,0.009976388467563147,-0.002,0.9525515469580572,198.3007,0,8.969,416.2233,9.688318977245068,0.9677,196.88715369740518,12.5635,1.386
22-07-2008 8.41,3095.78,2484.27,2206.2059,877.6266,1.5509,100,107.8711,0.1207,1.5816,0.007102618232995691,0.0008,0.9433,201.5801,0,11.0334,417.3243,10.162744843023257,0.9625,183.3869,12.5324,1.4021
20-07-2008 3.35,2946.37,2678.87,2236.428,877.6266,1.4703,100,107.8711,0.1185,1.57,-0.009807278654996495,-0.0044,0.949317229963451,194.2004,0,10.4383,428.9826,9.1999,0.9681,183.3869,12.3849,1.4145
19-07-2008 17.53,3079.2,2462.83,2184.4333,877.6266,1.093,100,99.8793,0.1257,1.5035,-0.005975111749407399,-0.0045,0.959230790751397,196.0946,0,9.2031,414.1599,9.61152277966616,0.969,183.3869,12.354,1.4159
19-07-2008 21.57,3014.17,2428.37,2211.2766,1108.4525,1.4706,100,103.5584,0.1257,1.5816,0.025,0.0133,0.9530051605066076,209.3006,0,8.8908,418.5026,9.1999,0.9741,193.6860261626551,12.5635,1.4278
20-07-2008 3.35,2987.17,2428.37,2184.4333,877.6266,1.5509,100,103.1713,0.123,1.5805,0.01872226301683214,0.0077,0.9610239141946392,199.6802,0,10.7761,428.9826,9.1999,0.9693,186.32536780252198,12.5081,1.4278
21-07-2008 8.21,3095.78,2595.05,2184.4333,1051.5231,1.3012,100,103.5993,0.1255,1.5816,0.018313998636182213,0.001,0.9433,192.9787,0,8.483,416.2332,9.575780307847605,0.963,210.48918212326078,12.495,1.4051
19-07-2008 17.53,3087.6,2428.37,2184.4333,956.4188,1.5509,100,100.8266,0.1246,1.487,0.02345423721107453,0.0009,0.9520310804551744,192.9787,0,11.1736,405.787,9.444627256332339,0.9656,183.65679584485798,12.5635,1.3825
22-07-2008 0.03,2957.37,2428.37,2247.8905,1305.3078,0.7884,100,100.7746,0.1257,1.5816,0.0046077292560924455,0.015,0.9500702841985501,226.0086,0,10.7532,414.0936,9.1999,0.9642,189.31232071029854,12.5635,1.3825
19-07-2008 15.22,3095.78,2454.19,2184.4333,877.6266,0.9612,100,102.8519,0.1185,1.5066,-0.020936004392348218,0.0064,0.9522738801892896,226.0086,0,10.4606,406.7948,9.718441677317427,0.9698,190.32579532986216,12.4759,1.4046
19-07-2008 21.57,3095.78,2428.37,2184.4333,1521.1314,0.7884,100,100.7075,0.1213,1.5816,-0.015874104581246565,0.0044,0.96016048632524,213.8048,0,7.9558,416.572,9.925933246425785,0.9668,212.6307057685678,12.255,1.4049
22-07-2008 11.47,3095.78,2483.23,2229.1088,877.6266,0.7884,100,95.4878,0.125,1.5816,0.01892865842096038,0.0149,0.9433,192.9787,0,9.0258,428.2069,9.694624091738287,0.9624,188.89180599056124,12.5635,1.404
19-07-2008 19.44,3095.78,2589.58,2187.6084,877.6266,0.7884,100,95.4878,0.1235,1.5235,-0.01537767650250386,-0.0179,0.9511586145171198,193.3816,0,13.6872,419.2967,9.523013315018426,0.9708,187.13395999496822,12.4111,1.4095
19-07-2008 11.55,3095.78,2428.37,2184.4333,877.6266,1.5509,100,100.097,0.123,1.4675,-0.014520998610087642,-0.0137,0.9676581701567701,201.1213,0,8.6841,410.5476,10.4109,0.9685,186.22455678411754,12.5635,1.4068
19-07-2008 21.57,3095.78,2428.37,2191.4647,1375.3744,1.1315,100,95.4878,0.1241,1.5777,0.01846269406687584,-0.0068,0.9473603658380018,202.2118,0,7.9558,428.6548,9.1999,0.967,183.3869,12.5339,1.4126
19-07-2008 12.32,3040.84,2551.69,2213.8107,1110.3439,1.1953,100,99.2548,0.121,1.537,0.022103892955201425,0.0169,0.9433,200.1621,0,11.032,424.607,9.411992886721404,0.9516,193.37350556729896,12.2978,1.4255
19-07-2008 17.53,3095.78,2500.52,2184.4333,1653.2933,1.5509,100,101.5928,0.1252,1.5816,0.01984073205990504,-0.0179,0.9531790541985671,205.275,0,8.5262,413.8261,9.479331581527857,0.9623,188.42882956701914,12.5092,1.4132
22-07-2008 0.03,3045.43,2462.63,2209.846,1059.8052,1.5509,100,107.8711,0.1219,1.5679,0.001978427341800662,0.0216,0.9433,222.9687,0,11.3288,412.6018,9.1999,0.9683,212.9777401268418,12.368,1.4057
19-07-2008 15.22,3095.78,2445.68,2210.2722,877.6266,1.5509,100,100.5994,0.1206,1.4536,0.008154157789987626,0.0166,0.9498590194139608,212.5031,0,10.4101,416.3385,9.717622440391656,0.9516,196.19246407141696,12.2357,1.4132
19-07-2008 17.53,3020.62,2442.6,2184.4333,1507.2019,1.5509,100,98.1357,0.1227,1.5103,0.007921890698561836,0.0153,0.9642999989287462,203.9734,0,8.4133,427.3664,9.415830407230935,0.9643,188.0725908991343,12.5635,1.406
19-07-2008 12.32,3050.13,2428.37,2184.4333,877.6266,1.3376,100,95.8264,0.1257,1.5493,0.0018923478396112407,0.0194,0.9433,196.2223,0,8.4394,417.4345,10.217616803692788,0.9604,184.43698612624863,10.7029,1.4277
19-07-2008 17.53,3095.78,2428.37,2192.8923,1395.1989,1.4827,100,101.9216,0.1257,1.5728,0.025,-0.0179,0.9636198802515168,198.9105,0,12.1825,407.1051,9.282839123649172,0.9675,183.3869,12.5635,1.4278
22-07-2008 8.41,3095.78,2440.74,2237.4755,877.6266,1.5418,100,105.2984,0.1238,1.5816,0.024134904051762815,0.0015,0.9433,197.7854,0,10.6863,426.7475,9.1999,0.9642,183.3869,12.4644,1.416
19-07-2008 13.17,3074.91,2499.67,2270.2556,877.6266,1.5509,100,99.581,0.1216,1.5816,0.015961085015601086,0.0147,0.9433,202.4792,0,8.3838,405.2632,9.1999,0.9637,186.17963422918373,12.5453,1.403
20-07-2008 3.35,3074.54,2428.37,2221.6991,877.6266,0.8954,100,97.5232,0.1242,1.5494,0.013699445216164492,-0.0007,0.9529540453884783,203.3147,0,12.0834,423.3821,9.1999,0.9682,183.3869,12.5635,1.3837
22-07-2008 2.59,3042.78,2465.09,2225.6615,1133.3929,1.5509,100,102.4009,0.1189,1.5095,0.02415239260952371,0.0105,0.9506845465005642,192.9787,0,10.8369,422.9337,9.36413159843789,0.9695,183.3869,12.239,1.3908
19-07-2008 12.32,2988.03,2493.18,2184.4333,877.6266,1.5509,100,107.6693,0.1247,1.5816,-0.0367,-0.0116,0.9507276618442622,197.2207,0,10.9688,414.5323,9.8464063754325,0.9621,191.57199788430975,12.5635,1.4278
20-07-2008 3.35,3038.89,2449.8,2217.7715,1524.7878,1.3631,100,102.4371,0.1226,1.538,0.007981211630348435,0.0053,0.9568120123289194,196.1041,0,13.1811,409.4437,9.202438752273586,0.9683,184.73724255538923,12.5635,1.3858
22-07-2008 8.41,2980.64,2433.77,2224.148,877.6266,1.5488,100,101.5555,0.1257,1.5816,-0.0367,-0.0052,0.9546840494766569,207.342,0,10.2045,415.9405,9.306494467310204,0.9682,183.3869,12.405,1.4114
19-07-2008 22.52,3095.78,2446.22,2229.5406,1378.8493,1.5115,100,103.933,0.1239,1.573,-0.009347435456622063,0.0049,0.9574456576078358,204.9268,0,10.1036,420.9931,9.1999,0.9637,183.3869,12.5051,1.4278
19-07-2008 11.55,3095.78,2428.37,2184.4333,912.8239,1.4575,100,98.2199,0.1185,1.5816,0.018434881117458772,0.0173,0.94450529893175,202.5889,0,10.6373,405.521,9.705907206653402,0.9738,187.19375042957694,10.7361,1.4176
22-07-2008 0.03,3095.78,2428.37,2184.4333,1540.7044,1.3631,100,100.8215,0.1257,1.5164,-0.00227712864369067,-0.0167,0.9652457307865278,205.5937,0,7.9558,428.1728,9.847448643751468,0.9669,189.91061497857203,12.3919,1.424
22-07-2008 8.41,3095.78,2428.37,2201.1078,1665.5418,1.1087,100,99.6642,0.1222,1.532,0.025,0.005,0.9567359397067926,199.612,0,7.9558,423.8218,9.1999,0.9644,193.03514598510182,12.5635,1.4068
19-07-2008 12.32,3095.78,2541.91,2184.4333,877.6266,1.3534,100,106.8487,0.1218,1.5382,-0.0367,-0.008,0.9607826292433027,192.9787,0,7.9558,413.3877,10.4109,0.9676,184.23948780210955,12.5302,1.4154
19-07-2008 20.24,3085.72,2428.37,2222.8802,877.6266,1.4757,100,104.5996,0.1236,1.5698,0.015926789156957086,0.0187,0.9538198832872113,209.6006,0,13.6872,426.8429,9.79378092463319,0.9677,198.25306193815877,12.3785,1.4213
19-07-2008 22.52,3052.71,2476.76,2184.4333,1133.6616,1.2727,100,97.9386,0.1247,1.5816,0.025,0.012,0.9641713388417352,199.0892,0,8.3958,420.8614,9.82841731109475,0.9705,183.3869,12.5635,1.3825
22-07-2008 8.41,3041.15,2428.37,2243.9277,877.6266,1.4941,100,104.2025,0.1218,1.469,0.024064947449067793,0.0196,0.9515230823032016,215.327,0,10.6152,428.9826,9.79739776544297,0.965,185.7648871886393,12.5074,1.3825
21-07-2008 8.21,3076.91,2555.6,2230.5507,1595.8333,1.0453,100,98.3733,0.1245,1.5178,0.002678097906028541,-0.0042,0.9533426739613862,193.2606,0,8.5869,427.3246,9.1999,0.9664,190.3416826282393,12.5635,1.3981
21-07-2008 11.53,3095.78,2428.37,2227.6234,1170.3273,1.5509,100,104.1849,0.12,1.5712,0.025,0.0051,0.9627682723073642,226.0086,0,11.3386,409.3368,9.802289237949857,0.9699,191.37986834454313,12.2894,1.4269
21-07-2008 11.53,3036.7,2428.37,2246.6491,1351.2384,1.0977,100,100.1758,0.1257,1.4375,0.0009578549188062249,0.0002,0.9505148878328663,192.9787,0,13.6872,415.4894,9.1999,0.9696,189.02526939926562,12.5635,1.3825
19-07-2008 12.32,3067.19,2478.75,2184.4333,877.6266,1.5509,100,97.7956,0.1257,1.5095,0.005143553502664417,0.0147,0.9586641924488561,196.4682,0,9.6917,420.6595,9.1999,0.9739,189.12079401157632,12.4354,1.3825
19-07-2008 13.17,3095.78,2558.68,2184.4333,1698.0172,1.522,100,103.6944,0.1249,1.5761,0.019064772175323173,-0.0179,0.9553849005453587,200.426,0,9.4023,413.458,10.4109,0.9673,186.3488040229184,12.5094,1.3846
